is_defect_prone,filepath,filename,directory,file_ext,language,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,total_commits,total_authors,total_churn,avg_churn,max_churn,lines_added,lines_deleted,avg_loc,max_loc,min_loc,loc_var,avg_cc,sum_cc,churn_per_loc,add_del_ratio,loc_range,cyclomatic_complexity,num_functions,num_classes,comment_lines,blank_lines,code_lines,comment_ratio,avg_func_complexity,max_nesting,long_methods,complexity_per_loc,churn_density,author_diversity,commit_frequency,defect_commits,first_seen,last_seen,dataset_name,task_type
0,record_1730,record_1730,.,,Unknown,7.0,1.0,1.0,1.0,17.0,58.81,0.44,2.29,25.73,134.42,0.02,7.47,5.0,0.0,0.0,0.0,4.0,7.0,9.0,8.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1731,record_1731,.,,Unknown,2.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1732,record_1732,.,,Unknown,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1733,record_1733,.,,Unknown,2.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1734,record_1734,.,,Unknown,2.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1735,record_1735,.,,Unknown,10.0,2.0,1.0,2.0,22.0,78.87,0.24,4.2,18.78,331.25,0.03,18.4,8.0,0.0,0.0,0.0,7.0,5.0,16.0,6.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1736,record_1736,.,,Unknown,5.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,2.0,0.0,1.0,0.0,4.0,2.0,4.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1737,record_1737,.,,Unknown,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1738,record_1738,.,,Unknown,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1739,record_1739,.,,Unknown,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1740,record_1740,.,,Unknown,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1741,record_1741,.,,Unknown,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1742,record_1742,.,,Unknown,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1743,record_1743,.,,Unknown,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1744,record_1744,.,,Unknown,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1745,record_1745,.,,Unknown,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1746,record_1746,.,,Unknown,13.0,3.0,1.0,3.0,23.0,85.11,0.16,6.4,13.3,544.7,0.03,30.26,10.0,1.0,0.0,0.0,8.0,5.0,15.0,8.0,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1747,record_1747,.,,Unknown,27.0,6.0,1.0,2.0,64.0,300.83,0.04,22.4,13.43,6738.55,0.1,374.36,19.0,5.0,0.0,0.0,16.0,10.0,36.0,28.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1748,record_1748,.,,Unknown,43.0,4.0,1.0,2.0,111.0,590.73,0.1,9.63,61.35,5688.55,0.2,316.03,25.0,2.0,3.0,0.0,13.0,27.0,71.0,40.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1749,record_1749,.,,Unknown,9.0,1.0,1.0,1.0,20.0,76.15,0.21,4.67,16.32,355.35,0.03,19.74,6.0,0.0,0.0,0.0,8.0,6.0,13.0,7.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1750,record_1750,.,,Unknown,23.0,1.0,1.0,1.0,69.0,331.71,0.18,5.6,59.23,1857.56,0.11,103.2,13.0,0.0,0.0,0.0,8.0,20.0,41.0,28.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1751,record_1751,.,,Unknown,25.0,4.0,1.0,3.0,64.0,293.44,0.11,8.93,32.87,2619.98,0.1,145.55,21.0,1.0,1.0,0.0,10.0,14.0,39.0,25.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1752,record_1752,.,,Unknown,4.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,2.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1753,record_1753,.,,Unknown,4.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,2.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1754,record_1754,.,,Unknown,4.0,1.0,1.0,1.0,8.0,22.46,0.33,3.0,7.49,67.38,0.01,3.74,2.0,0.0,0.0,0.0,6.0,1.0,7.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1755,record_1755,.,,Unknown,11.0,1.0,1.0,1.0,25.0,100.0,0.2,5.0,20.0,500.0,0.03,27.78,7.0,0.0,0.0,0.0,8.0,8.0,15.0,10.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1756,record_1756,.,,Unknown,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1757,record_1757,.,,Unknown,74.0,6.0,5.0,6.0,155.0,781.88,0.05,18.79,41.61,14691.13,0.26,816.17,54.0,7.0,7.0,4.0,14.0,19.0,104.0,51.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1758,record_1758,.,,Unknown,44.0,4.0,1.0,4.0,99.0,490.47,0.08,12.63,38.83,6195.35,0.16,344.19,38.0,0.0,3.0,0.0,12.0,19.0,59.0,40.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1759,record_1759,.,,Unknown,20.0,1.0,1.0,1.0,62.0,291.43,0.18,5.56,52.46,1619.04,0.1,89.95,12.0,0.0,0.0,0.0,8.0,18.0,37.0,25.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1760,record_1760,.,,Unknown,13.0,1.0,1.0,1.0,20.0,78.14,0.33,3.0,26.05,234.41,0.03,13.02,9.0,0.0,0.0,0.0,6.0,9.0,11.0,9.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1761,record_1761,.,,Unknown,5.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,3.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1762,record_1762,.,,Unknown,19.0,2.0,1.0,1.0,22.0,85.95,0.11,9.0,9.55,773.56,0.03,42.98,8.0,5.0,3.0,0.0,10.0,5.0,13.0,9.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1763,record_1763,.,,Unknown,9.0,1.0,1.0,1.0,11.0,34.87,0.32,3.12,11.16,108.97,0.01,6.05,4.0,2.0,0.0,0.0,5.0,4.0,6.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1764,record_1764,.,,Unknown,19.0,2.0,1.0,1.0,23.0,92.0,0.1,9.9,9.29,910.8,0.03,50.6,8.0,5.0,3.0,0.0,11.0,5.0,14.0,9.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1765,record_1765,.,,Unknown,46.0,4.0,1.0,4.0,97.0,485.0,0.09,11.4,42.54,5529.0,0.16,307.17,38.0,0.0,3.0,0.0,12.0,20.0,59.0,38.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1766,record_1766,.,,Unknown,68.0,9.0,8.0,9.0,191.0,1029.93,0.04,24.14,42.66,24862.57,0.34,1381.25,49.0,7.0,10.0,0.0,17.0,25.0,120.0,71.0,17.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1767,record_1767,.,,Unknown,20.0,1.0,1.0,1.0,62.0,291.43,0.18,5.56,52.46,1619.04,0.1,89.95,12.0,0.0,0.0,0.0,8.0,18.0,37.0,25.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1768,record_1768,.,,Unknown,14.0,1.0,1.0,1.0,20.0,78.14,0.33,3.0,26.05,234.41,0.03,13.02,9.0,0.0,0.0,0.0,6.0,9.0,11.0,9.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1769,record_1769,.,,Unknown,5.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,3.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1770,record_1770,.,,Unknown,22.0,1.0,1.0,1.0,69.0,331.71,0.18,5.6,59.23,1857.56,0.11,103.2,13.0,0.0,0.0,0.0,8.0,20.0,41.0,28.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1771,record_1771,.,,Unknown,16.0,1.0,1.0,1.0,22.0,88.0,0.33,3.0,29.33,264.0,0.03,14.67,10.0,0.0,0.0,0.0,6.0,10.0,12.0,10.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1772,record_1772,.,,Unknown,5.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,3.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1773,record_1773,.,,Unknown,41.0,3.0,1.0,3.0,92.0,446.93,0.09,11.61,38.49,5189.4,0.15,288.3,34.0,0.0,4.0,0.0,11.0,18.0,54.0,38.0,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1774,record_1774,.,,Unknown,14.0,1.0,1.0,1.0,26.0,106.27,0.2,4.89,21.74,519.55,0.04,28.86,8.0,0.0,0.0,0.0,8.0,9.0,15.0,11.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1775,record_1775,.,,Unknown,10.0,1.0,1.0,1.0,17.0,64.73,0.33,3.0,21.58,194.18,0.02,10.79,6.0,0.0,0.0,0.0,6.0,8.0,9.0,8.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1776,record_1776,.,,Unknown,44.0,4.0,1.0,4.0,101.0,505.0,0.08,12.0,42.08,6060.0,0.17,336.67,38.0,0.0,3.0,0.0,12.0,20.0,61.0,40.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1777,record_1777,.,,Unknown,34.0,2.0,1.0,2.0,56.0,245.97,0.09,11.0,22.36,2705.67,0.08,150.31,17.0,6.0,9.0,0.0,11.0,10.0,36.0,20.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1778,record_1778,.,,Unknown,7.0,1.0,1.0,1.0,15.0,51.89,0.23,4.38,11.86,227.03,0.02,12.61,4.0,0.0,1.0,0.0,7.0,4.0,10.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1779,record_1779,.,,Unknown,5.0,1.0,1.0,1.0,13.0,44.97,0.33,3.0,14.99,134.92,0.01,7.5,3.0,0.0,0.0,0.0,6.0,5.0,8.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1780,record_1780,.,,Unknown,7.0,1.0,1.0,1.0,15.0,51.89,0.23,4.38,11.86,227.03,0.02,12.61,4.0,0.0,1.0,0.0,7.0,4.0,10.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1781,record_1781,.,,Unknown,20.0,1.0,1.0,1.0,62.0,291.43,0.18,5.56,52.46,1619.04,0.1,89.95,12.0,0.0,0.0,0.0,8.0,18.0,37.0,25.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1782,record_1782,.,,Unknown,9.0,1.0,1.0,1.0,20.0,78.14,0.33,3.0,26.05,234.41,0.03,13.02,4.0,0.0,1.0,0.0,6.0,9.0,11.0,9.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1783,record_1783,.,,Unknown,5.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,3.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1784,record_1784,.,,Unknown,74.0,9.0,7.0,6.0,177.0,1036.85,0.05,18.76,55.28,19447.82,0.35,1080.43,58.0,5.0,6.0,0.0,19.0,39.0,100.0,77.0,17.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1785,record_1785,.,,Unknown,25.0,3.0,1.0,2.0,50.0,226.18,0.1,10.08,22.43,2280.63,0.08,126.7,17.0,1.0,2.0,0.0,11.0,12.0,28.0,22.0,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1786,record_1786,.,,Unknown,82.0,7.0,1.0,6.0,218.0,1303.05,0.05,21.63,60.25,28182.18,0.43,1565.68,62.0,10.0,8.0,0.0,20.0,43.0,125.0,93.0,13.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1787,record_1787,.,,Unknown,12.0,1.0,1.0,1.0,25.0,100.0,0.2,5.0,20.0,500.0,0.03,27.78,7.0,0.0,0.0,0.0,8.0,8.0,15.0,10.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1788,record_1788,.,,Unknown,13.0,1.0,1.0,1.0,34.0,141.78,0.19,5.2,27.26,737.24,0.05,40.96,8.0,0.0,0.0,0.0,8.0,10.0,21.0,13.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1789,record_1789,.,,Unknown,15.0,2.0,1.0,2.0,28.0,109.39,0.16,6.29,17.4,687.61,0.04,38.2,10.0,1.0,2.0,0.0,8.0,7.0,17.0,11.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1790,record_1790,.,,Unknown,22.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,2.0,17.0,1.0,0.0,4.0,2.0,4.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1791,record_1791,.,,Unknown,27.0,2.0,1.0,2.0,35.0,153.73,0.07,15.0,10.25,2305.97,0.05,128.11,12.0,12.0,0.0,0.0,14.0,7.0,20.0,15.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1792,record_1792,.,,Unknown,34.0,3.0,1.0,3.0,67.0,311.14,0.09,11.54,26.97,3590.06,0.1,199.45,24.0,6.0,1.0,1.0,12.0,13.0,42.0,25.0,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1793,record_1793,.,,Unknown,44.0,4.0,1.0,4.0,103.0,536.57,0.1,9.84,54.53,5279.89,0.18,293.33,38.0,0.0,1.0,0.0,12.0,25.0,62.0,41.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1794,record_1794,.,,Unknown,7.0,1.0,1.0,1.0,13.0,44.97,0.33,3.0,14.99,134.92,0.01,7.5,3.0,0.0,0.0,0.0,6.0,5.0,8.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1795,record_1795,.,,Unknown,8.0,1.0,1.0,1.0,15.0,51.89,0.19,5.25,9.88,272.43,0.02,15.14,5.0,0.0,0.0,0.0,7.0,4.0,9.0,6.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1796,record_1796,.,,Unknown,102.0,13.0,10.0,11.0,304.0,1899.37,0.03,28.86,65.81,54815.82,0.63,3045.32,85.0,3.0,6.0,5.0,26.0,50.0,193.0,111.0,25.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1797,record_1797,.,,Unknown,9.0,1.0,1.0,1.0,18.0,68.53,0.21,4.67,14.69,319.82,0.02,17.77,6.0,0.0,0.0,0.0,8.0,6.0,11.0,7.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1798,record_1798,.,,Unknown,13.0,2.0,1.0,2.0,21.0,75.28,0.14,7.0,10.75,526.99,0.03,29.28,9.0,0.0,2.0,0.0,8.0,4.0,14.0,7.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1799,record_1799,.,,Unknown,40.0,5.0,1.0,4.0,81.0,412.08,0.1,9.55,43.17,3933.53,0.14,218.53,30.0,0.0,1.0,0.0,12.0,22.0,46.0,35.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1800,record_1800,.,,Unknown,5.0,1.0,1.0,1.0,11.0,34.87,0.5,2.0,17.43,69.74,0.01,3.87,4.0,0.0,0.0,0.0,4.0,5.0,6.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1801,record_1801,.,,Unknown,5.0,1.0,1.0,1.0,3.0,4.75,2.0,0.5,9.51,2.38,0.0,0.13,3.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1802,record_1802,.,,Unknown,6.0,1.0,1.0,1.0,3.0,4.75,2.0,0.5,9.51,2.38,0.0,0.13,3.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1803,record_1803,.,,Unknown,39.0,5.0,5.0,5.0,132.0,677.07,0.09,11.22,60.36,7594.91,0.23,421.94,33.0,3.0,1.0,0.0,12.0,23.0,89.0,43.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1804,record_1804,.,,Unknown,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
0,record_1805,record_1805,.,,Unknown,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,kc1,traditional_file
